edad,ingreso,gasto,ahorros,compra
50,1848.95,1667.87,181.08,307.61
63,1492.7,1294.98,197.72,315.38
34,641.97,435.16,206.81,120.39
40,393.64,200.0,193.64,200.0
27,3443.4,1843.49,1599.91,619.73
31,5436.4,3953.97,1482.43,1197.25
25,540.12,540.12,0.0,163.35
40,9202.48,7286.7,1915.78,4154.77
46,1330.22,810.04,520.18,362.45
37,2642.42,2642.42,0.0,1390.93
26,1497.37,1497.37,0.0,943.4
56,942.19,456.55,485.64,102.19
26,1116.29,780.14,336.15,235.07
37,962.79,947.01,15.78,574.23
27,832.17,722.88,109.29,150.19
69,1809.88,1203.28,606.6,579.33
62,3628.8,2021.78,1607.02,497.02
27,5182.87,3447.27,1735.6,1097.32
38,441.22,200.0,241.22,64.52
31,1700.05,1206.3,493.75,437.8
39,2107.02,1712.11,394.91,767.41
44,1331.91,807.27,524.64,319.49
18,548.57,389.69,158.88,203.85
44,3865.16,2492.1,1373.06,1267.59
28,1658.75,1581.42,77.33,704.81
18,532.38,532.38,0.0,159.45
18,318.58,200.0,118.58,22.97
47,4302.05,3720.26,581.79,1476.02
38,2675.56,2276.74,398.82,680.27
29,7802.21,4989.72,2812.49,2677.23
19,1114.04,1114.04,0.0,286.7
32,701.5,680.9,20.6,370.27
25,2220.43,1690.87,529.56,477.55
43,535.94,200.0,335.94,140.67
29,954.12,954.12,0.0,517.96
31,1914.06,1024.92,889.14,498.78
66,878.03,878.03,0.0,336.45
35,1419.29,1162.19,257.1,545.47
29,2633.81,2144.34,489.47,541.1
51,2641.96,2219.4,422.56,750.55
20,1040.21,363.21,677.0,227.91
33,928.45,200.0,728.45,41.55
43,417.03,417.03,0.0,138.42
29,2324.02,1571.92,752.1,703.9
41,483.79,483.79,0.0,182.86
39,398.45,316.27,82.18,140.98
56,520.44,426.29,94.15,121.54
38,375.17,316.44,58.73,45.59
34,2691.8,1788.07,903.73,390.64
38,2171.02,1773.74,397.28,791.92
38,1205.48,747.39,458.09,390.13
19,2886.62,2749.96,136.66,650.83
34,771.55,771.55,0.0,198.83
49,691.32,576.82,114.5,149.71
18,2399.03,1837.59,561.44,593.47
43,945.58,200.0,745.58,78.02
32,820.94,401.61,419.33,307.51
23,761.75,479.43,282.32,143.96
40,1782.66,1576.64,206.02,514.79
60,1812.42,1388.01,424.41,439.69
31,505.42,200.0,305.42,78.62
26,2355.02,1648.48,706.54,473.06
64,1261.98,1261.98,0.0,777.02
38,3616.53,2791.48,825.05,1319.02
18,557.04,557.04,0.0,73.65
34,2780.54,2047.21,733.33,563.61
44,1774.83,301.87,1472.96,110.17
43,1019.64,695.02,324.62,169.43
31,2751.76,2247.21,504.55,1131.0
40,1548.18,745.03,803.15,366.6
18,1678.38,1075.81,602.57,270.31
42,3645.01,2794.53,850.48,1376.52
18,3622.92,3239.0,383.92,922.56
18,718.71,718.71,0.0,248.49
46,5428.21,3656.35,1771.86,2016.06
18,4129.89,2546.8,1583.09,810.5
41,357.33,279.19,78.14,0.0
57,627.71,627.71,0.0,280.07
18,389.86,200.0,189.86,129.07
52,1896.43,1500.04,396.39,228.62
18,870.1,484.05,386.05,97.54
18,5926.47,3257.61,2668.86,1584.36
38,633.58,633.58,0.0,266.96
39,888.98,888.98,0.0,386.98
18,865.27,367.54,497.73,229.43
29,2559.48,1480.3,1079.18,432.43
56,794.35,604.25,190.1,265.08
57,1046.96,1046.96,0.0,354.97
36,2960.24,2089.91,870.33,1288.63
47,8809.54,7134.61,1674.93,3960.35
25,615.89,400.39,215.5,214.71
58,1806.71,995.55,811.16,311.88
52,1235.71,1235.71,0.0,667.2
18,371.17,200.0,171.17,0.0
60,441.61,200.0,241.61,73.08
47,2006.07,1696.95,309.12,958.17
23,517.86,449.81,68.05,190.36
70,1429.18,1351.35,77.83,499.58
27,1979.48,1200.11,779.37,266.5
23,935.47,379.57,555.9,154.56
26,6025.12,3081.08,2944.04,1405.73
28,636.31,236.4,399.91,57.74
34,1879.02,804.73,1074.29,501.1
36,566.61,200.0,366.61,19.5
21,840.9,539.3,301.6,186.78
32,779.31,525.19,254.12,82.57
30,1021.05,440.96,580.09,198.01
36,5503.74,4206.58,1297.16,2124.67
18,1259.25,1259.25,0.0,489.83
41,943.38,747.44,195.94,255.66
20,668.05,601.0,67.05,217.81
31,744.92,744.92,0.0,248.72
34,84.2,84.2,0.0,0.0
30,16742.8,10407.42,6335.38,5583.92
22,1325.43,1083.71,241.72,364.07
27,2301.24,1605.39,695.85,414.57
48,4289.51,3785.03,504.48,1277.69
27,279.35,279.35,0.0,54.84
40,1562.15,732.45,829.7,359.08
43,1434.48,1434.48,0.0,648.53
18,1741.21,1343.45,397.76,458.85
31,713.97,373.01,340.96,93.7
45,780.04,244.47,535.57,24.76
49,987.29,987.29,0.0,594.35
62,1372.74,1205.0,167.74,507.48
23,1857.15,978.73,878.42,367.48
39,2798.18,2115.33,682.85,1219.75
18,2682.6,2412.72,269.88,1173.79
57,3175.36,2111.99,1063.37,962.38
58,368.54,368.54,0.0,162.33
24,2276.53,1975.08,301.45,1200.74
47,2279.34,1435.87,843.47,678.84
45,753.26,200.0,553.26,129.3
28,2345.2,1850.79,494.41,469.81
50,1097.82,452.22,645.6,217.23
40,630.96,200.0,430.96,112.51
52,2568.36,1869.12,699.24,519.87
49,1299.92,1181.35,118.57,572.89
21,1554.67,820.43,734.24,447.42
31,2902.86,2112.19,790.67,995.41
20,865.23,865.23,0.0,457.88
45,2046.4,1452.97,593.43,467.3
26,3474.86,2076.53,1398.33,1178.94
39,1389.35,1389.35,0.0,276.02
18,531.47,200.0,331.47,78.61
29,2539.65,1799.28,740.37,474.79
33,610.81,610.81,0.0,175.89
45,1308.35,1308.35,0.0,430.11
34,1766.21,1007.59,758.62,421.23
33,374.24,374.24,0.0,162.44
28,2502.23,1901.19,601.04,763.54
31,2056.29,1453.93,602.36,706.88
18,1551.91,1126.46,425.45,667.48
22,656.85,532.19,124.66,296.82
23,2893.38,2004.65,888.73,925.17
18,7056.8,5806.53,1250.27,1362.77
39,2855.71,2428.44,427.27,688.23
31,1994.62,1654.35,340.27,688.91
18,1831.05,1291.81,539.24,360.47
20,6072.96,3629.43,2443.53,1890.05
56,1026.58,912.92,113.66,479.64
18,782.59,572.35,210.24,256.09
46,199.84,199.84,0.0,83.11
48,1080.41,791.12,289.29,488.98
19,1369.88,887.14,482.74,227.28
55,2768.68,2494.17,274.51,1552.01
20,1719.87,930.85,789.02,343.79
61,813.39,292.68,520.71,178.86
40,2487.38,2487.38,0.0,518.19
25,3955.21,2373.03,1582.18,539.05
22,2713.81,2208.71,505.1,679.28
53,1516.26,1516.26,0.0,711.17
25,3769.86,2692.69,1077.17,778.04
20,3643.22,3158.01,485.21,1766.57
44,1565.37,1565.37,0.0,582.56
34,353.44,353.44,0.0,284.82
18,1020.18,777.45,242.73,263.25
44,1121.2,1097.79,23.41,583.8
45,1210.42,1039.12,171.3,297.48
48,415.87,415.87,0.0,146.42
19,1222.56,872.32,350.24,363.71
38,4245.33,3288.31,957.02,1907.68
32,186.11,186.11,0.0,59.69
25,1211.5,1192.27,19.23,464.61
52,2250.53,1772.96,477.57,612.13
46,655.99,367.15,288.84,176.86
18,984.23,429.24,554.99,228.31
42,1193.01,845.2,347.81,320.17
19,3674.52,3192.2,482.32,827.71
18,738.71,738.71,0.0,346.43
35,3941.13,3088.18,852.95,1616.71
58,4928.75,3059.37,1869.38,1333.86
18,2339.61,1548.66,790.95,413.83
66,1990.1,1990.1,0.0,518.06
44,439.2,200.0,239.2,79.04
45,2265.04,2265.04,0.0,703.11
18,2860.28,2228.2,632.08,1346.71
42,602.39,406.11,196.28,120.41
51,672.74,373.46,299.28,34.37
24,1529.99,1345.45,184.54,597.76
31,1454.01,1275.47,178.54,337.91
36,795.18,476.44,318.74,170.51
18,1252.92,996.66,256.26,377.86
18,507.72,314.72,193.0,173.45
18,585.13,585.13,0.0,186.74
34,231.84,231.84,0.0,108.49
42,1926.66,1458.56,468.1,514.44
56,2368.71,1281.24,1087.47,392.51
50,767.5,767.5,0.0,340.66
18,1450.61,931.38,519.23,266.7
56,2182.74,1218.77,963.97,595.56
35,956.39,956.39,0.0,264.5
45,1111.41,1111.41,0.0,395.09
18,1501.78,1386.86,114.92,370.0
37,2482.43,1846.88,635.55,718.17
18,3826.76,2731.2,1095.56,1537.04
71,7066.45,5750.59,1315.86,3460.94
40,2022.13,2022.13,0.0,823.92
44,1634.56,1634.56,0.0,641.22
36,150.13,150.13,0.0,106.68
47,1619.73,935.72,684.01,506.46
32,927.73,693.89,233.84,395.67
20,2498.71,2230.4,268.31,1189.8
34,3488.94,2369.17,1119.77,763.82
20,2961.91,1789.24,1172.67,580.67
18,3976.34,3259.16,717.18,1122.59
19,2173.07,1705.46,467.61,446.95
34,400.36,400.36,0.0,163.18
29,380.86,231.09,149.77,195.2
48,2724.74,1961.9,762.84,485.72
48,319.61,319.61,0.0,178.41
59,5947.12,4061.0,1886.12,1247.55
47,705.66,705.66,0.0,296.6
43,751.61,716.35,35.26,307.44
20,2177.59,1778.82,398.77,777.63
44,610.21,610.21,0.0,248.77
35,1912.02,1150.74,761.28,505.32
18,2661.29,1412.51,1248.78,797.27
18,1101.66,629.9,471.76,271.34
49,5537.16,3392.99,2144.17,1101.94
18,2189.56,1556.62,632.94,480.56
38,1500.93,1011.99,488.94,582.67
20,2159.26,1932.04,227.22,450.47
28,5571.38,4112.43,1458.95,804.47
32,2049.78,1186.86,862.92,439.41
30,3066.36,2395.43,670.93,952.94
49,1690.68,1156.76,533.92,562.1
21,743.58,200.0,543.58,21.61
39,1971.08,1317.35,653.73,518.13
55,902.65,882.79,19.86,400.12
40,1235.03,1055.09,179.94,645.21
51,912.78,912.78,0.0,228.23
32,3620.34,3539.24,81.1,1962.88
19,1417.02,684.59,732.43,240.16
23,742.61,472.76,269.85,166.9
51,2317.72,2136.88,180.84,851.34
38,1671.33,865.49,805.84,504.7
36,320.04,200.0,120.04,148.58
31,3058.04,2489.11,568.93,1411.58
27,1393.78,908.54,485.24,421.12
36,3353.79,2108.85,1244.94,805.69
34,398.44,200.0,198.44,15.16
33,961.97,961.97,0.0,252.13
37,689.89,351.81,338.08,109.86
45,1560.92,1560.92,0.0,310.99
18,10742.45,8384.14,2358.31,2063.39
18,2426.87,1453.82,973.05,743.08
18,2713.3,1761.63,951.67,856.47
29,436.8,436.8,0.0,276.41
28,655.26,655.26,0.0,380.08
41,486.78,200.0,286.78,165.89
44,1006.78,699.68,307.1,165.12
32,1385.7,832.87,552.83,272.96
40,1661.99,1116.93,545.06,552.46
29,3167.21,2187.33,979.88,845.4
53,1220.93,773.97,446.96,294.83
18,1799.4,1071.13,728.27,337.52
27,1384.68,714.81,669.87,342.79
52,1186.75,1158.61,28.14,320.27
30,664.37,664.37,0.0,64.37
26,869.93,591.9,278.03,339.5
18,3369.96,2428.75,941.21,566.95
23,3014.07,1862.6,1151.47,566.38
44,550.89,502.12,48.77,138.28
38,1032.28,827.17,205.11,188.67
31,426.44,426.44,0.0,217.23
44,865.67,200.0,665.67,57.22
37,1800.07,1293.6,506.47,155.91
29,1570.6,1167.47,403.13,350.0
18,1214.88,666.73,548.15,96.91
18,1445.63,665.77,779.86,246.42
18,3264.25,2498.11,766.14,1105.67
30,788.15,392.82,395.33,134.78
18,2181.14,2181.14,0.0,887.22
21,1382.71,1341.03,41.68,692.73
18,2182.91,1529.95,652.96,770.56
31,1312.25,1114.28,197.97,631.44
34,4465.3,2854.48,1610.82,1719.07
20,2680.58,2047.54,633.04,604.38
32,664.37,664.37,0.0,200.98
48,2577.92,1357.58,1220.34,493.09
52,5679.99,3441.36,2238.63,911.69
25,2682.26,2682.26,0.0,601.75
25,4154.98,3850.67,304.31,1106.47
34,2233.18,1881.58,351.6,756.84
47,896.82,842.17,54.65,191.46
25,820.44,200.0,620.44,95.63
18,427.0,427.0,0.0,306.37
37,991.15,653.88,337.27,189.59
29,884.48,814.25,70.23,276.76
40,4692.64,2937.35,1755.29,1645.28
44,327.42,289.79,37.63,70.86
44,1463.19,1389.66,73.53,590.3
31,1763.44,1308.45,454.99,441.92
35,2925.91,2874.33,51.58,1528.44
48,3162.37,1905.68,1256.69,431.08
44,2162.14,1642.94,519.2,946.1
53,1197.11,577.66,619.45,304.75
32,1456.86,403.95,1052.91,181.46
31,2072.21,1694.04,378.17,377.38
70,637.81,637.81,0.0,201.14
46,5418.11,4439.12,978.99,1115.36
18,2659.65,2138.6,521.05,683.28
61,2865.98,2865.98,0.0,1572.89
33,18843.4,12929.68,5913.72,3001.92
52,3310.2,2259.09,1051.11,860.97
66,1099.77,901.06,198.71,443.44
18,1959.19,1595.3,363.89,252.26
35,1214.58,508.65,705.93,175.3
32,4888.29,4821.13,67.16,1337.15
70,2938.0,1579.41,1358.59,576.9
48,820.99,706.28,114.71,335.02
74,1316.88,1316.88,0.0,790.49
54,608.2,200.0,408.2,137.9
39,1203.04,719.0,484.04,326.29
42,1926.09,1415.44,510.65,324.33
64,8485.33,6732.17,1753.16,1382.3
21,492.2,365.95,126.25,165.05
57,5177.2,3879.46,1297.74,1970.01
31,1858.75,1420.22,438.53,358.94
35,1068.33,200.0,868.33,147.5
34,1151.15,728.55,422.6,282.83
30,359.26,200.0,159.26,168.12
29,750.67,750.67,0.0,187.03
23,2248.63,1868.94,379.69,501.48
32,597.22,454.52,142.7,225.17
35,613.61,613.61,0.0,94.4
39,1381.61,747.58,634.03,351.76
61,684.55,241.3,443.25,49.49
37,1282.23,735.72,546.51,117.54
35,5829.9,3613.34,2216.56,1287.77
18,374.02,200.0,174.02,99.51
45,984.04,801.8,182.24,196.06
26,5059.13,3264.11,1795.02,804.54
39,1706.68,1651.96,54.72,900.48
23,1792.07,1410.29,381.78,451.86
58,1149.35,595.18,554.17,147.31
27,855.38,200.0,655.38,0.33
31,1045.73,779.0,266.73,71.37
36,1912.94,487.92,1425.02,230.42
41,3291.32,2202.06,1089.26,967.53
38,7642.41,4896.12,2746.29,1221.31
42,1381.47,950.8,430.67,520.61
48,476.71,476.71,0.0,255.92
30,8513.48,5357.61,3155.87,1912.47
55,2759.68,2495.04,264.64,582.1
21,1257.39,788.35,469.04,460.21
37,2717.76,1913.71,804.05,690.1
18,2202.89,1928.27,274.62,657.37
18,4390.11,2868.0,1522.11,1437.22
35,501.52,200.0,301.52,97.05
53,5886.96,4499.94,1387.02,1685.64
30,947.5,710.76,236.74,359.42
47,1452.37,597.69,854.68,111.11
41,278.8,200.0,78.8,30.32
47,2605.05,1262.83,1342.22,476.6
59,1203.96,1006.46,197.5,432.51
33,771.66,771.66,0.0,341.21
26,3585.23,2225.52,1359.71,839.4
42,1561.87,1217.16,344.71,379.39
46,2316.61,1513.51,803.1,430.46
42,1780.04,1298.27,481.77,474.58
29,3082.0,2043.93,1038.07,483.09
18,3791.77,2786.78,1004.99,586.02
25,2335.41,1997.24,338.17,969.98
24,2799.73,2176.08,623.65,977.98
37,1001.87,274.47,727.4,151.76
22,648.16,648.16,0.0,317.12
19,2479.9,1566.16,913.74,544.13
34,2843.07,1691.06,1152.01,692.27
27,1287.96,573.85,714.11,375.75
18,1407.44,615.37,792.07,59.87
61,440.62,200.0,240.62,93.33
49,1701.61,1112.58,589.03,352.92
62,860.25,375.75,484.5,32.05
51,1693.8,1693.8,0.0,852.17
27,2050.99,2038.54,12.45,419.42
46,5286.55,3122.88,2163.67,1466.69
28,1761.17,1314.68,446.49,781.52
46,2087.71,1716.77,370.94,445.45
24,3101.67,3077.68,23.99,1473.07
29,1339.92,696.43,643.49,342.1
18,1958.21,1427.28,530.93,775.47
21,1662.06,1390.56,271.5,724.95
42,843.55,648.0,195.55,129.03
26,1776.76,1344.01,432.75,366.39
29,749.13,212.24,536.89,22.84
52,3362.64,2880.74,481.9,663.95
18,2137.85,2020.98,116.87,671.02
27,676.57,577.3,99.27,296.46
36,1535.75,1103.48,432.27,549.66
54,1757.1,1163.48,593.62,304.97
40,10748.59,8345.38,2403.21,2304.25
64,468.31,200.0,268.31,68.78
43,3308.91,1920.94,1387.97,725.77
18,715.4,200.0,515.4,125.47
50,639.47,639.47,0.0,319.72
48,3232.02,2232.26,999.76,800.29
36,997.25,666.55,330.7,269.36
55,4542.63,3060.53,1482.1,888.63
41,2321.39,1350.57,970.82,318.06
40,1151.09,1151.09,0.0,603.91
18,2223.64,1816.97,406.67,697.14
28,1812.18,1263.12,549.06,726.85
51,971.62,573.58,398.04,224.44
42,1161.37,922.4,238.97,316.37
32,5409.12,4365.87,1043.25,907.39
19,773.62,429.91,343.71,158.06
42,533.69,435.46,98.23,197.96
36,1244.7,796.11,448.59,237.52
23,470.21,470.21,0.0,21.53
34,1141.55,1103.39,38.16,148.3
30,1642.36,1077.8,564.56,425.39
42,325.4,325.4,0.0,215.26
18,1106.43,472.07,634.36,213.78
31,1538.81,1538.81,0.0,686.0
48,542.93,200.0,342.93,0.0
18,1191.6,861.17,330.43,564.79
75,2054.65,1594.05,460.6,344.72
31,528.13,200.0,328.13,74.24
38,2500.32,1776.71,723.61,820.93
31,1068.26,662.37,405.89,382.25
21,804.62,804.62,0.0,469.01
45,1048.91,857.08,191.83,214.59
42,763.16,686.64,76.52,206.04
39,2198.62,2185.15,13.47,1143.86
18,4030.43,2516.2,1514.23,774.66
18,312.25,312.25,0.0,105.1
53,1893.25,1141.56,751.69,382.43
52,3796.87,3040.02,756.85,1099.61
29,2812.0,2605.97,206.03,1271.09
37,1180.74,1180.74,0.0,436.34
25,599.95,200.0,399.95,189.12
35,4423.84,3093.45,1330.39,668.49
60,1205.71,861.72,343.99,386.13
56,4750.62,3658.69,1091.93,2002.86
48,2490.36,1768.21,722.15,1051.05
18,725.47,597.45,128.02,247.14
33,2109.42,1644.45,464.97,460.24
19,2489.26,1588.75,900.51,641.05
26,2563.28,1071.06,1492.22,356.41
28,2324.82,1229.59,1095.23,464.72
27,1617.36,1520.9,96.46,437.66
35,3582.66,2068.4,1514.26,571.73
63,1011.41,300.23,711.18,155.11
63,1841.53,1439.9,401.63,799.87
18,3169.78,2430.18,739.6,592.78
38,799.02,752.94,46.08,396.6
57,1675.45,1211.37,464.08,555.53
34,562.3,486.45,75.85,153.99
35,1372.49,843.81,528.68,309.76
26,1243.18,761.66,481.52,300.36
42,732.81,732.81,0.0,496.47
45,1912.6,1202.58,710.02,465.03
28,394.33,394.33,0.0,279.69
41,1324.11,998.59,325.52,486.26
38,6290.34,4908.31,1382.03,1422.89
51,3292.08,3292.08,0.0,946.2
35,5774.46,4275.5,1498.96,1626.97
31,5833.06,4927.33,905.73,2275.6
35,1144.21,1032.29,111.92,610.21
18,505.83,505.83,0.0,91.67
37,4163.96,3370.81,793.15,1265.27
33,1036.54,1036.54,0.0,316.8
28,4583.76,3190.72,1393.04,1710.48
46,5891.37,4526.59,1364.78,2592.61
45,2439.51,2342.05,97.46,1054.7
24,1129.86,591.63,538.23,135.56
27,788.32,295.98,492.34,19.38
26,2007.83,2007.83,0.0,402.2
39,1295.47,1295.47,0.0,578.62
35,2123.36,1322.55,800.81,713.14
43,878.76,347.01,531.75,105.7
46,961.67,704.89,256.78,189.05
32,700.81,553.43,147.38,326.32
27,1335.73,909.76,425.97,538.82
18,1579.78,1579.78,0.0,876.3
23,1439.79,916.49,523.3,334.6
64,2320.68,1922.26,398.42,1069.4
52,554.01,200.0,354.01,97.71
31,1301.54,1301.54,0.0,547.16
23,2326.38,2146.09,180.29,808.5
21,701.72,682.0,19.72,383.06
40,977.61,200.0,777.61,104.77
37,7347.12,6353.33,993.79,2372.5
65,1573.22,1281.03,292.19,526.88
18,489.57,489.57,0.0,153.81
18,1028.2,708.49,319.71,246.76
25,298.94,298.94,0.0,90.91
31,3291.61,2674.04,617.57,785.39
18,3519.64,3519.64,0.0,1203.67
48,2535.21,1850.44,684.77,402.17
58,886.42,561.49,324.93,387.73
59,3355.89,2630.74,725.15,1292.34
20,463.55,200.0,263.55,27.64
62,532.88,200.0,332.88,27.68
29,1629.59,1629.59,0.0,382.11
32,4485.14,4018.58,466.56,846.38
45,295.09,200.0,95.09,60.62
72,1799.44,1100.85,698.59,625.63
22,1457.62,914.96,542.66,533.58
18,2009.49,1061.96,947.53,320.33
45,872.22,463.34,408.88,224.78
68,2336.43,2168.77,167.66,665.71
19,806.89,806.89,0.0,160.74
48,1302.39,507.62,794.77,162.81
39,3961.52,2933.0,1028.52,1474.99
60,2998.44,2249.69,748.75,894.49
44,349.24,200.0,149.24,68.1
61,3357.49,1706.72,1650.77,555.21
35,369.94,369.94,0.0,218.97
23,3572.79,2881.83,690.96,1136.84
31,815.21,217.27,597.94,165.72
18,741.23,741.23,0.0,358.65
28,519.93,486.83,33.1,137.67
18,1609.64,1609.64,0.0,695.61
57,607.32,607.32,0.0,221.73
24,253.98,253.98,0.0,29.77
34,2569.51,2038.0,531.51,1151.73
31,511.66,396.6,115.06,156.84
34,2929.72,1121.05,1808.67,740.19
53,999.7,546.41,453.29,230.36
48,201.13,201.13,0.0,201.13
36,1243.76,239.62,1004.14,0.0
41,1525.1,969.84,555.26,479.36
44,1252.07,512.11,739.96,207.32
31,568.2,383.8,184.4,154.15
37,855.4,855.4,0.0,324.25
24,1154.31,962.41,191.9,288.61
18,1499.96,1354.12,145.84,200.92
37,2432.8,1769.97,662.83,610.63
18,641.82,444.03,197.79,132.37
57,5239.3,3386.67,1852.63,1803.41
23,2630.13,1401.64,1228.49,558.69
27,1466.25,1121.48,344.77,629.59
26,1590.97,1278.44,312.53,245.18
18,1512.91,499.92,1012.99,207.91
47,2540.12,1938.69,601.43,745.62
53,3819.71,3327.98,491.73,1348.74
51,1203.57,730.09,473.48,193.9
26,2055.05,1992.16,62.89,439.79
32,885.03,750.14,134.89,401.72
18,4018.62,3507.1,511.52,1500.7
49,6400.07,5230.58,1169.49,1818.31
27,892.96,577.64,315.32,317.17
23,1660.69,1660.69,0.0,658.27
31,1078.67,929.39,149.28,242.83
42,5505.13,3048.49,2456.64,1251.92
44,1978.78,1512.49,466.29,785.78
20,1952.05,914.22,1037.83,358.48
53,2409.12,1336.34,1072.78,562.67
18,689.19,689.19,0.0,278.52
27,239.61,200.0,39.61,99.24
56,664.25,664.25,0.0,430.36
36,675.83,200.0,475.83,7.25
24,1718.42,1475.82,242.6,797.8
46,775.36,621.48,153.88,264.66
20,488.34,304.08,184.26,176.82
28,1174.67,1114.51,60.16,335.58
58,1301.68,742.42,559.26,411.06
24,2313.86,1530.35,783.51,866.92
18,880.54,748.57,131.97,233.8
32,3576.26,2482.23,1094.03,999.62
18,1877.97,1041.63,836.34,241.0
32,610.35,287.09,323.26,127.47
44,320.78,200.0,120.78,107.17
36,298.54,298.54,0.0,164.02
22,691.06,400.33,290.73,256.06
69,592.96,241.19,351.77,142.59
43,2411.06,1824.97,586.09,820.18
31,570.93,200.0,370.93,147.76
48,1595.41,1021.83,573.58,461.91
43,3775.1,3015.18,759.92,1622.02
45,4849.65,4023.14,826.51,1332.39
23,15868.32,10623.17,5245.15,5684.4
29,775.98,555.38,220.6,339.93
27,1325.34,1265.51,59.83,596.52
45,7255.74,4340.32,2915.42,1149.61
44,611.07,378.01,233.06,135.14
22,1933.24,1355.91,577.33,712.51
26,1675.62,1443.31,232.31,786.42
45,2485.1,2175.18,309.92,1164.71
47,639.85,267.36,372.49,185.06
36,2185.34,1645.59,539.75,568.23
20,1735.02,1227.4,507.62,261.93
37,488.85,200.0,288.85,54.06
18,660.01,241.04,418.97,163.12
39,1132.18,571.03,561.15,328.7
18,276.4,219.87,56.53,137.76
18,1143.55,1054.58,88.97,587.85
31,869.03,421.15,447.88,249.07
39,3088.86,2749.58,339.28,1440.53
42,1836.96,1200.38,636.58,326.69
34,1332.38,1028.82,303.56,559.69
21,2437.68,2133.7,303.98,1079.27
18,1417.94,1267.83,150.11,556.6
32,779.2,747.4,31.8,287.77
59,2151.52,1551.54,599.98,577.9
41,2437.7,1581.36,856.34,529.9
33,2126.15,1347.98,778.17,783.6
22,2086.06,1558.34,527.72,507.2
57,1982.27,1354.3,627.97,536.43
18,505.07,505.07,0.0,163.4
18,569.48,200.0,369.48,80.99
18,2247.78,1919.16,328.62,470.31
26,452.56,246.97,205.59,166.33
46,1982.98,1438.26,544.72,676.02
28,4182.55,2378.26,1804.29,1236.03
35,4113.1,3635.73,477.37,1191.44
43,531.92,426.99,104.93,214.57
18,1147.98,1147.98,0.0,229.56
32,3313.36,3209.4,103.96,1458.18
37,1031.49,923.93,107.56,308.56
31,2032.3,503.32,1528.98,249.96
40,1661.31,1661.31,0.0,569.68
22,1139.27,911.41,227.86,350.21
53,1883.05,1291.45,591.6,587.51
29,527.4,382.78,144.62,174.73
41,1539.2,1349.85,189.35,711.99
29,1423.82,916.7,507.12,320.51
52,279.2,279.2,0.0,22.15
26,4997.98,3959.04,1038.94,1890.19
27,1700.56,1574.55,126.01,456.02
28,882.26,661.81,220.45,228.71
53,1436.28,515.01,921.27,179.43
46,1467.65,1244.34,223.31,234.16
31,6819.75,5476.26,1343.49,1965.75
43,12307.78,10895.93,1411.85,6284.53
19,350.39,200.0,150.39,0.0
35,3747.79,2095.98,1651.81,511.46
45,692.28,212.5,479.78,49.84
55,1314.52,802.95,511.57,494.63
18,505.61,505.61,0.0,155.34
27,2449.72,1896.11,553.61,950.16
43,932.65,606.55,326.1,232.72
44,1093.49,574.67,518.82,320.17
41,351.23,200.0,151.23,0.0
27,1622.27,1151.22,471.05,537.32
43,6271.48,4897.28,1374.2,1319.92
24,713.2,529.47,183.73,296.4
41,1499.44,901.68,597.76,331.4
31,1480.07,991.94,488.13,507.1
18,1299.79,1299.79,0.0,688.04
39,11455.74,7294.0,4161.74,3318.77
30,538.92,221.47,317.45,57.95
51,2090.83,1589.27,501.56,280.84
44,411.28,411.28,0.0,194.83
49,2187.31,1283.13,904.18,478.44
18,350.61,349.34,1.27,121.63
18,966.22,966.22,0.0,433.79
35,1533.95,1077.37,456.58,614.04
35,2736.76,2693.83,42.93,1586.93
33,963.45,779.5,183.95,384.79
18,2435.43,1199.73,1235.7,613.64
46,1961.32,1961.32,0.0,1176.49
39,2592.19,1663.89,928.3,707.7
40,10118.79,9090.34,1028.45,3518.74
40,500.34,500.34,0.0,86.88
45,761.54,429.1,332.44,241.61
43,1467.13,955.71,511.42,413.87
18,3223.09,2785.53,437.56,1194.92
18,2592.29,1742.28,850.01,1029.34
30,651.06,603.87,47.19,134.7
50,1915.89,981.07,934.82,571.82
19,1573.95,1002.57,571.38,311.02
18,1440.75,1292.67,148.08,700.87
53,600.58,200.0,400.58,40.04
32,2338.06,1999.68,338.38,1165.69
36,3437.98,1729.39,1708.59,306.19
39,509.13,200.0,309.13,172.89
33,2651.56,1602.27,1049.29,472.17
35,1435.58,1120.29,315.29,335.44
31,1442.11,831.9,610.21,388.1
56,355.48,295.01,60.47,102.02
28,2210.21,1358.92,851.29,798.25
28,375.77,375.77,0.0,238.89
25,1304.08,1139.3,164.78,731.61
47,932.26,226.01,706.25,5.68
31,2649.61,1590.79,1058.82,931.59
28,1289.27,1188.22,101.05,289.45
18,1034.25,617.19,417.06,111.48
37,580.22,470.84,109.38,185.82
35,626.19,438.9,187.29,116.33
70,5962.69,5645.19,317.5,1401.25
46,1646.79,1547.07,99.72,445.32
34,1171.26,796.11,375.15,151.78
26,2778.85,1890.63,888.22,1102.9
24,2747.74,1550.71,1197.03,479.8
18,539.64,539.64,0.0,268.39
23,916.34,563.78,352.56,259.81
30,746.31,746.31,0.0,454.05
18,3004.03,1296.71,1707.32,655.41
43,2555.81,1556.48,999.33,813.17
39,447.34,422.06,25.28,36.47
25,669.5,299.52,369.98,166.79
27,3719.34,3364.81,354.53,1212.94
41,1106.72,626.87,479.85,94.5
