ID_Ventas,Fecha_de_Ventas,product_id,cantidad_vendida,actual_price,descuento_porcentaje,precio_descontado,total_ventas,ID_Cliente
413,2023-01-15,1014,7,197.14,13.27,170.98,1196.86,6537
414,2023-01-16,1054,5,272.56,17.26,225.52,1127.58,580
415,2023-01-16,1066,10,571.29,14.95,485.88,4858.82,4507
416,2023-01-16,1008,7,606.49,8.08,557.49,3902.4,2893
417,2023-01-16,1064,2,483.58,13.18,419.84,839.69,2154
418,2023-01-16,1067,4,865.32,24.33,654.79,2619.15,3234
419,2023-01-16,1006,5,987.11,14.88,840.23,4201.14,7270
420,2023-01-16,1039,3,690.52,19.19,558.01,1674.03,5432
421,2023-01-16,1071,3,360.99,15.97,303.34,910.02,7448
422,2023-01-16,1016,3,381.88,22.65,295.38,886.15,4286
423,2023-01-16,1019,2,57.6,10.26,51.69,103.38,271
424,2023-01-16,1061,6,472.51,6.13,443.55,2661.27,3040
425,2023-01-16,1051,1,759.47,8.62,694.0,694.0,405
426,2023-01-16,1019,1,57.6,12.79,50.23,50.23,4335
427,2023-01-16,1054,10,272.56,16.49,227.61,2276.15,6822
428,2023-01-16,1066,1,571.29,5.81,538.1,538.1,7144
429,2023-01-16,1018,3,794.15,7.99,730.7,2192.09,2984
430,2023-01-16,1007,3,355.35,5.52,335.73,1007.2,1238
431,2023-01-16,1035,2,905.13,10.16,813.17,1626.34,7272
432,2023-01-16,1015,10,571.42,21.23,450.11,4501.08,1883
433,2023-01-16,1051,5,759.47,20.25,605.68,3028.39,3226
434,2023-01-16,1022,9,535.63,5.35,506.97,4562.76,1181
435,2023-01-16,1034,7,161.06,7.23,149.42,1045.91,2885
436,2023-01-16,1010,9,440.66,6.41,412.41,3711.72,5663
437,2023-01-16,1030,7,180.64,17.29,149.41,1045.85,7356
438,2023-01-16,1049,10,463.03,14.04,398.02,3980.21,1844
439,2023-01-16,1032,8,752.55,15.2,638.16,5105.3,2087
440,2023-01-16,1030,5,180.64,21.84,141.19,705.94,4473
441,2023-01-17,1066,6,571.29,24.18,433.15,2598.91,7911
442,2023-01-17,1061,3,472.51,14.29,404.99,1214.96,2826
443,2023-01-17,1037,9,561.23,11.42,497.14,4474.24,3534
444,2023-01-17,1070,2,594.21,12.69,518.8,1037.61,3975
445,2023-01-17,1070,2,594.21,18.05,486.96,973.91,5640
446,2023-01-17,1033,5,639.96,16.47,534.56,2672.79,4605
447,2023-01-17,1002,1,180.65,24.21,136.91,136.91,7743
448,2023-01-17,1015,5,571.42,6.41,534.79,2673.96,3840
449,2023-01-17,1068,6,882.43,18.03,723.33,4339.97,1204
450,2023-01-17,1069,6,405.92,15.78,341.87,2051.19,2044
451,2023-01-17,1048,9,443.78,16.8,369.22,3323.02,4471
452,2023-01-17,1030,3,180.64,15.99,151.76,455.27,1598
453,2023-01-17,1036,9,811.63,14.68,692.48,6232.34,6049
454,2023-01-17,1035,6,905.13,14.93,769.99,4619.96,36
455,2023-01-17,1002,10,180.65,10.15,162.31,1623.14,23
456,2023-01-17,1017,3,638.97,5.08,606.51,1819.53,852
457,2023-01-17,1039,8,690.52,14.46,590.67,4725.37,3550
458,2023-01-17,1004,5,548.03,10.67,489.56,2447.78,1796
459,2023-01-17,1015,7,571.42,19.31,461.08,3227.55,5480
460,2023-01-17,1030,6,180.64,7.27,167.51,1005.04,3745
461,2023-01-17,1022,2,535.63,18.21,438.09,876.18,1363
462,2023-01-17,1009,9,140.95,16.62,117.52,1057.72,6485
463,2023-01-17,1040,7,322.23,17.53,265.74,1860.2,3968
464,2023-01-17,1005,9,217.83,5.43,206.0,1854.02,5529
465,2023-01-17,1069,4,405.92,11.48,359.32,1437.28,4298
466,2023-01-17,1054,7,272.56,21.15,214.91,1504.39,29
467,2023-01-17,1021,6,393.65,10.41,352.67,2116.03,6156
468,2023-01-18,1058,1,258.17,19.82,207.0,207.0,6496
469,2023-01-18,1058,7,258.17,24.87,193.96,1357.74,8065
470,2023-01-18,1024,10,564.29,21.92,440.6,4405.98,1578
471,2023-01-18,1023,9,747.57,9.99,672.89,6055.99,4576
472,2023-01-18,1072,6,928.81,11.26,824.23,4945.36,5793
473,2023-01-18,1002,6,180.65,19.13,146.09,876.55,7040
474,2023-01-18,1039,4,690.52,19.42,556.42,2225.68,2464
475,2023-01-18,1002,7,180.65,24.39,136.59,956.13,5062
476,2023-01-18,1043,6,124.64,15.5,105.32,631.92,7159
477,2023-01-18,1052,4,388.58,18.4,317.08,1268.33,817
478,2023-01-18,1072,7,928.81,13.1,807.14,5649.95,7852
479,2023-01-18,1047,10,364.95,23.3,279.92,2799.17,8005
480,2023-01-18,1049,8,463.03,6.87,431.22,3449.76,3237
481,2023-01-18,1024,3,564.29,9.04,513.28,1539.83,6242
482,2023-01-18,1043,10,124.64,20.5,99.09,990.89,1461
483,2023-01-18,1002,9,180.65,22.2,140.55,1264.91,5006
484,2023-01-18,1056,6,168.71,14.58,144.11,864.67,2925
485,2023-01-18,1026,1,602.31,23.06,463.42,463.42,7762
486,2023-01-18,1043,4,124.64,20.0,99.71,398.85,1431
487,2023-01-18,1026,7,602.31,6.72,561.83,3932.84,1586
488,2023-01-18,1037,8,561.23,19.54,451.57,3612.53,499
489,2023-01-18,1037,4,561.23,22.67,434.0,1736.0,5334
490,2023-01-18,1043,4,124.64,16.76,103.75,415.0,5402
491,2023-01-18,1037,3,561.23,15.58,473.79,1421.37,5327
492,2023-01-18,1065,5,50.35,20.57,39.99,199.97,6010
493,2023-01-18,1064,9,483.58,7.96,445.09,4005.78,6205
494,2023-01-18,1049,8,463.03,14.39,396.4,3171.2,7388
495,2023-01-18,1020,9,382.89,12.95,333.31,2999.75,8215
496,2023-01-19,1061,1,472.51,17.74,388.69,388.69,5395
497,2023-01-19,1059,8,840.59,14.83,715.93,5727.44,836
498,2023-01-19,1068,8,882.43,5.66,832.48,6659.88,5289
499,2023-01-19,1042,1,827.95,8.28,759.4,759.4,5039
500,2023-01-19,1034,9,161.06,23.68,122.92,1106.29,8199
501,2023-01-19,1014,10,197.14,17.84,161.97,1619.7,7191
502,2023-01-19,1053,9,904.23,9.63,817.15,7354.37,2038
503,2023-01-19,1014,4,197.14,5.03,187.22,748.9,4468
504,2023-01-19,1033,8,639.96,15.55,540.45,4323.57,4301
505,2023-01-19,1009,8,140.95,17.61,116.13,929.03,1604
506,2023-01-19,1070,10,594.21,6.6,554.99,5549.92,6762
507,2023-01-19,1039,9,690.52,21.0,545.51,4909.6,7609
508,2023-01-19,1006,4,987.11,7.01,917.91,3671.65,1378
509,2023-01-19,1050,6,460.79,16.91,382.87,2297.22,3377
510,2023-01-19,1055,9,935.23,23.53,715.17,6436.53,3438
511,2023-01-19,1008,3,606.49,12.03,533.53,1600.59,1479
512,2023-01-19,1015,7,571.42,9.04,519.76,3638.35,3215
513,2023-01-19,1011,3,621.19,6.28,582.18,1746.54,1808
514,2023-01-19,1006,10,987.11,6.25,925.42,9254.16,3963
515,2023-01-19,1054,10,272.56,18.8,221.32,2213.19,263
516,2023-01-19,1012,3,980.62,18.4,800.19,2400.56,448
517,2023-01-19,1053,2,904.23,11.34,801.69,1603.38,2492
518,2023-01-19,1028,9,101.95,24.16,77.32,695.87,746
519,2023-01-19,1068,2,882.43,24.78,663.76,1327.53,7277
520,2023-01-19,1024,4,564.29,14.34,483.37,1933.48,5327
521,2023-01-19,1036,1,811.63,15.94,682.26,682.26,5901
522,2023-01-19,1008,5,606.49,5.51,573.07,2865.36,645
523,2023-01-20,1068,7,882.43,14.34,755.89,5291.23,2134
524,2023-01-20,1003,4,869.53,7.19,807.01,3228.04,3170
525,2023-01-20,1048,3,443.78,9.34,402.33,1206.99,5229
526,2023-01-20,1048,1,443.78,16.18,371.98,371.98,1222
527,2023-01-20,1045,2,464.66,22.99,357.83,715.67,3527
528,2023-01-20,1035,4,905.13,7.42,837.97,3351.88,6413
529,2023-01-20,1034,9,161.06,24.36,121.83,1096.43,3835
530,2023-01-20,1037,10,561.23,10.12,504.43,5044.34,2990
531,2023-01-20,1017,3,638.97,5.28,605.23,1815.7,4645
532,2023-01-20,1040,7,322.23,18.48,262.68,1838.77,3775
533,2023-01-20,1043,4,124.64,24.29,94.36,377.46,7556
534,2023-01-20,1065,9,50.35,24.71,37.91,341.18,1323
535,2023-01-20,1058,6,258.17,8.01,237.49,1424.94,3701
536,2023-01-20,1063,3,98.48,10.4,88.24,264.71,2089
537,2023-01-20,1061,2,472.51,11.81,416.71,833.41,1193
538,2023-01-20,1039,3,690.52,8.12,634.45,1903.35,1891
539,2023-01-20,1007,7,355.35,14.64,303.33,2123.29,4696
540,2023-01-20,1043,1,124.64,12.07,109.6,109.6,5535
541,2023-01-20,1019,8,57.6,24.88,43.27,346.15,4355
542,2023-01-20,1045,1,464.66,12.34,407.32,407.32,5997
543,2023-01-20,1028,2,101.95,16.59,85.04,170.07,7503
544,2023-01-20,1068,2,882.43,16.88,733.48,1466.95,5959
545,2023-01-20,1012,2,980.62,15.15,832.06,1664.11,3481
546,2023-01-20,1015,10,571.42,20.94,451.76,4517.65,864
547,2023-01-20,1062,9,401.49,15.13,340.74,3066.7,5763
548,2023-01-20,1060,8,896.25,16.96,744.25,5953.97,3521
549,2023-01-20,1042,8,827.95,6.5,774.13,6193.07,7654
550,2023-01-20,1054,10,272.56,11.81,240.37,2403.71,6817
551,2023-01-21,1047,7,364.95,12.31,320.02,2240.17,6742
552,2023-01-21,1036,8,811.63,8.14,745.56,5964.51,365
553,2023-01-21,1030,6,180.64,24.46,136.46,818.73,5934
554,2023-01-21,1049,3,463.03,16.61,386.12,1158.36,1992
555,2023-01-21,1053,1,904.23,5.72,852.51,852.51,5657
556,2023-01-21,1072,6,928.81,12.46,813.08,4878.48,328
557,2023-01-21,1053,5,904.23,18.85,733.78,3668.91,3339
558,2023-01-21,1007,6,355.35,17.64,292.67,1756.0,3308
559,2023-01-21,1061,2,472.51,8.51,432.3,864.6,2687
560,2023-01-21,1067,8,865.32,13.38,749.54,5996.32,2195
561,2023-01-21,1051,1,759.47,13.31,658.38,658.38,5394
562,2023-01-21,1007,4,355.35,18.01,291.35,1165.41,1297
563,2023-01-21,1071,9,360.99,15.15,306.3,2756.7,6034
564,2023-01-21,1003,7,869.53,22.72,671.97,4703.81,4927
565,2023-01-21,1070,4,594.21,19.02,481.19,1924.77,4071
566,2023-01-21,1014,4,197.14,21.02,155.7,622.8,7600
567,2023-01-21,1051,1,759.47,18.4,619.73,619.73,4828
568,2023-01-21,1027,3,620.47,7.97,571.02,1713.06,5245
569,2023-01-21,1045,2,464.66,10.04,418.01,836.02,3634
570,2023-01-21,1021,5,393.65,9.3,357.04,1785.2,6666
571,2023-01-21,1042,10,827.95,12.75,722.39,7223.86,2293
572,2023-01-21,1058,5,258.17,7.03,240.02,1200.1,6929
573,2023-01-21,1035,4,905.13,11.13,804.39,3217.56,7213
574,2023-01-21,1067,3,865.32,22.61,669.67,2009.01,710
575,2023-01-21,1072,7,928.81,18.25,759.3,5315.12,5485
576,2023-01-21,1054,7,272.56,17.34,225.3,1577.09,5689
577,2023-01-21,1016,2,381.88,11.71,337.16,674.32,6169
578,2023-01-22,1013,9,456.05,6.37,427.0,3843.0,3674
579,2023-01-22,1037,7,561.23,14.19,481.59,3371.14,3478
580,2023-01-22,1015,8,571.42,20.72,453.02,3624.17,7457
581,2023-01-22,1039,10,690.52,6.39,646.4,6463.96,1330
582,2023-01-22,1032,6,752.55,18.12,616.19,3697.13,483
583,2023-01-22,1033,6,639.96,17.87,525.6,3153.59,2393
584,2023-01-22,1043,6,124.64,6.71,116.28,697.66,2482
585,2023-01-22,1010,4,440.66,11.68,389.19,1556.76,7675
586,2023-01-22,1012,1,980.62,7.14,910.6,910.6,3337
587,2023-01-22,1072,6,928.81,7.73,857.01,5142.08,6008
588,2023-01-22,1033,4,639.96,23.95,486.69,1946.76,2340
589,2023-01-22,1038,4,537.23,18.22,439.35,1757.39,3222
590,2023-01-22,1034,10,161.06,20.54,127.98,1279.78,5691
591,2023-01-22,1050,9,460.79,12.4,403.65,3632.87,6983
592,2023-01-22,1043,9,124.64,10.96,110.98,998.82,5816
593,2023-01-22,1056,10,168.71,23.77,128.61,1286.08,3306
594,2023-01-22,1062,1,401.49,20.65,318.58,318.58,7073
595,2023-01-22,1012,10,980.62,10.32,879.42,8794.2,803
596,2023-01-22,1064,9,483.58,13.93,416.22,3745.96,986
597,2023-01-22,1060,7,896.25,18.32,732.06,5124.4,7238
598,2023-01-22,1048,3,443.78,14.25,380.54,1141.62,5903
599,2023-01-22,1047,2,364.95,7.74,336.7,673.41,7442
600,2023-01-22,1018,1,794.15,24.34,600.85,600.85,1449
601,2023-01-22,1006,2,987.11,9.55,892.84,1785.68,4681
602,2023-01-22,1005,4,217.83,6.65,203.34,813.38,6632
603,2023-01-22,1035,7,905.13,22.65,700.12,4900.83,5709
604,2023-01-22,1020,1,382.89,12.13,336.45,336.45,7644
605,2023-01-22,1052,9,388.58,23.9,295.71,2661.38,7022
606,2023-01-23,1048,3,443.78,9.28,402.6,1207.79,5828
607,2023-01-23,1024,7,564.29,7.32,522.98,3660.89,7424
608,2023-01-23,1071,7,360.99,23.83,274.97,1924.76,811
609,2023-01-23,1014,7,197.14,8.3,180.78,1265.44,8027
610,2023-01-23,1068,4,882.43,8.11,810.86,3243.46,5166
611,2023-01-23,1017,10,638.97,14.45,546.64,5466.39,3731
612,2023-01-23,1013,6,456.05,15.43,385.68,2314.09,413
613,2023-01-23,1026,6,602.31,17.01,499.86,2999.14,263
614,2023-01-23,1010,7,440.66,6.23,413.21,2892.45,1709
615,2023-01-23,1020,6,382.89,9.2,347.66,2085.98,1912
616,2023-01-23,1014,3,197.14,18.02,161.62,484.85,5749
617,2023-01-23,1053,9,904.23,6.35,846.81,7621.3,2344
618,2023-01-23,1016,2,381.88,8.22,350.49,700.98,7876
619,2023-01-23,1061,5,472.51,16.51,394.5,1972.49,2391
620,2023-01-23,1040,9,322.23,21.05,254.4,2289.61,526
621,2023-01-23,1056,5,168.71,15.25,142.98,714.91,7273
622,2023-01-23,1020,3,382.89,7.69,353.45,1060.34,6613
623,2023-01-23,1033,4,639.96,11.79,564.51,2258.03,1462
624,2023-01-23,1016,6,381.88,21.16,301.07,1806.45,7047
625,2023-01-23,1051,3,759.47,14.29,650.94,1952.83,6927
626,2023-01-23,1037,5,561.23,17.39,463.63,2318.16,1828
627,2023-01-23,1011,3,621.19,6.12,583.17,1749.52,7232
628,2023-01-23,1060,5,896.25,5.98,842.65,4213.27,36
629,2023-01-23,1061,8,472.51,9.98,425.35,3402.83,695
630,2023-01-23,1040,8,322.23,22.5,249.73,1997.83,6014
631,2023-01-23,1060,5,896.25,5.1,850.54,4252.71,7744
632,2023-01-23,1042,8,827.95,5.0,786.55,6292.42,6479
633,2023-01-24,1004,7,548.03,24.76,412.34,2886.36,6414
634,2023-01-24,1041,7,709.21,5.63,669.28,4684.97,5238
635,2023-01-24,1022,6,535.63,12.12,470.71,2824.27,5644
636,2023-01-24,1066,8,571.29,6.89,531.93,4255.42,3492
637,2023-01-24,1034,2,161.06,15.69,135.79,271.58,5033
638,2023-01-24,1049,10,463.03,21.11,365.28,3652.84,24
639,2023-01-24,1048,2,443.78,18.99,359.51,719.01,6192
640,2023-01-24,1027,2,620.47,10.11,557.74,1115.48,5235
641,2023-01-24,1059,10,840.59,15.44,710.8,7108.03,6368
642,2023-01-24,1022,1,535.63,22.48,415.22,415.22,5815
643,2023-01-24,1021,4,393.65,9.85,354.88,1419.5,7571
644,2023-01-24,1063,8,98.48,7.92,90.68,725.44,2717
645,2023-01-24,1001,9,409.1,23.99,310.96,2798.61,6348
646,2023-01-24,1035,8,905.13,14.97,769.63,6157.06,3628
647,2023-01-24,1054,3,272.56,13.13,236.77,710.32,1693
648,2023-01-24,1046,8,691.1,8.51,632.29,5058.3,201
649,2023-01-24,1008,4,606.49,16.16,508.48,2033.92,3764
650,2023-01-24,1050,4,460.79,12.52,403.1,1612.4,5945
651,2023-01-24,1038,6,537.23,15.38,454.6,2727.62,1180
652,2023-01-24,1067,2,865.32,19.2,699.18,1398.36,3733
653,2023-01-24,1027,3,620.47,18.88,503.33,1509.98,4687
654,2023-01-24,1021,3,393.65,22.01,307.01,921.02,7709
655,2023-01-24,1029,9,731.48,22.33,568.14,5113.26,3749
656,2023-01-24,1050,10,460.79,20.6,365.87,3658.67,5180
657,2023-01-24,1046,9,691.1,8.23,634.22,5708.0,8255
658,2023-01-24,1060,8,896.25,13.56,774.72,6197.75,2817
659,2023-01-24,1044,1,160.64,8.24,147.4,147.4,3086
660,2023-01-24,1056,2,168.71,11.5,149.31,298.62,6742
661,2023-01-25,1040,8,322.23,5.73,303.77,2430.13,70
662,2023-01-25,1048,6,443.78,17.3,367.01,2202.04,7705
663,2023-01-25,1024,2,564.29,5.41,533.76,1067.52,7620
664,2023-01-25,1070,2,594.21,16.89,493.85,987.7,7122
665,2023-01-25,1046,5,691.1,17.08,573.06,2865.3,1988
666,2023-01-25,1049,1,463.03,20.97,365.93,365.93,1013
667,2023-01-25,1006,2,987.11,8.4,904.19,1808.39,7965
668,2023-01-25,1041,3,709.21,17.82,582.83,1748.49,6377
669,2023-01-25,1015,7,571.42,8.42,523.31,3663.15,2458
670,2023-01-25,1068,4,882.43,20.13,704.8,2819.19,3703
671,2023-01-25,1047,2,364.95,6.2,342.32,684.65,451
672,2023-01-25,1013,10,456.05,20.71,361.6,3616.02,8092
673,2023-01-25,1072,8,928.81,18.28,759.02,6072.19,4545
674,2023-01-25,1048,3,443.78,15.88,373.31,1119.92,2572
675,2023-01-25,1058,2,258.17,9.28,234.21,468.42,4970
676,2023-01-25,1026,3,602.31,22.68,465.71,1397.12,7706
677,2023-01-25,1033,8,639.96,18.6,520.93,4167.42,5364
678,2023-01-25,1036,4,811.63,8.82,740.04,2960.18,7446
679,2023-01-25,1054,5,272.56,9.31,247.18,1235.92,7177
680,2023-01-25,1051,1,759.47,14.08,652.54,652.54,2042
681,2023-01-25,1061,5,472.51,19.48,380.47,1902.33,4093
682,2023-01-25,1043,3,124.64,17.77,102.49,307.47,1910
683,2023-01-25,1025,2,571.65,18.15,467.9,935.79,2374
684,2023-01-25,1029,4,731.48,10.99,651.09,2604.36,3142
685,2023-01-25,1055,6,935.23,11.5,827.68,4966.07,5851
686,2023-01-25,1050,6,460.79,17.99,377.89,2267.36,838
687,2023-01-25,1061,7,472.51,13.44,409.0,2863.03,1258
688,2023-01-26,1016,4,381.88,21.16,301.07,1204.3,5428
689,2023-01-26,1008,9,606.49,10.55,542.51,4882.55,3997
690,2023-01-26,1011,9,621.19,22.79,479.62,4316.59,6703
691,2023-01-26,1006,5,987.11,20.94,780.41,3902.05,8322
692,2023-01-26,1040,5,322.23,19.11,260.65,1303.26,3424
693,2023-01-26,1032,7,752.55,24.17,570.66,3994.61,5488
694,2023-01-26,1071,9,360.99,24.88,271.18,2440.58,2422
695,2023-01-26,1036,1,811.63,10.83,723.73,723.73,5873
696,2023-01-26,1023,9,747.57,16.75,622.35,5601.17,7365
697,2023-01-26,1047,9,364.95,24.32,276.19,2485.75,4051
698,2023-01-26,1027,2,620.47,19.93,496.81,993.62,923
699,2023-01-26,1026,10,602.31,22.37,467.57,4675.73,5457
700,2023-01-26,1051,5,759.47,23.18,583.42,2917.12,8247
701,2023-01-26,1055,10,935.23,23.51,715.36,7153.57,7670
702,2023-01-26,1059,7,840.59,21.62,658.85,4611.98,1665
703,2023-01-26,1054,8,272.56,8.67,248.93,1991.43,3039
704,2023-01-26,1008,4,606.49,20.47,482.34,1929.37,2674
705,2023-01-26,1039,7,690.52,14.18,592.6,4148.23,4790
706,2023-01-26,1024,10,564.29,21.4,443.53,4435.32,7380
707,2023-01-26,1020,8,382.89,17.9,314.35,2514.82,4433
708,2023-01-26,1071,6,360.99,13.83,311.07,1866.39,3621
709,2023-01-26,1063,3,98.48,18.76,80.01,240.02,7407
710,2023-01-26,1051,2,759.47,15.85,639.09,1278.19,2487
711,2023-01-26,1050,5,460.79,7.53,426.09,2130.46,6187
712,2023-01-26,1067,4,865.32,20.95,684.04,2736.14,4372
713,2023-01-26,1043,4,124.64,17.7,102.58,410.31,1249
714,2023-01-26,1060,4,896.25,14.35,767.64,3070.55,305
715,2023-01-26,1048,6,443.78,9.71,400.69,2404.13,1059
716,2023-01-27,1020,5,382.89,16.1,321.24,1606.22,5178
717,2023-01-27,1038,4,537.23,18.3,438.92,1755.67,662
718,2023-01-27,1011,9,621.19,21.4,488.26,4394.3,1638
719,2023-01-27,1065,1,50.35,16.69,41.95,41.95,4991
720,2023-01-27,1012,4,980.62,7.8,904.13,3616.53,766
721,2023-01-27,1036,7,811.63,24.88,609.7,4267.88,4504
722,2023-01-27,1038,2,537.23,13.94,462.34,924.68,4962
723,2023-01-27,1054,2,272.56,13.54,235.66,471.31,3170
724,2023-01-27,1025,8,571.65,21.75,447.32,3578.53,3035
725,2023-01-27,1022,9,535.63,9.66,483.89,4354.99,1119
726,2023-01-27,1016,3,381.88,14.76,325.51,976.54,6712
727,2023-01-27,1068,6,882.43,6.37,826.22,4957.32,4376
728,2023-01-27,1049,2,463.03,24.06,351.62,703.25,594
729,2023-01-27,1057,8,552.95,22.69,427.49,3419.89,3748
730,2023-01-27,1041,8,709.21,17.06,588.22,4705.75,3348
731,2023-01-27,1064,4,483.58,14.73,412.35,1649.39,640
732,2023-01-27,1008,2,606.49,16.61,505.75,1011.5,5323
733,2023-01-27,1055,2,935.23,21.08,738.08,1476.17,3164
734,2023-01-27,1042,5,827.95,17.84,680.24,3401.22,2868
735,2023-01-27,1051,10,759.47,6.94,706.76,7067.63,5103
736,2023-01-27,1013,7,456.05,12.73,397.99,2785.96,7339
737,2023-01-27,1027,2,620.47,23.78,472.92,945.84,6923
738,2023-01-27,1040,6,322.23,23.93,245.12,1470.72,4561
739,2023-01-27,1024,9,564.29,11.35,500.24,4502.19,5733
740,2023-01-27,1030,3,180.64,17.01,149.91,449.74,2204
741,2023-01-27,1037,1,561.23,10.99,499.55,499.55,6485
742,2023-01-27,1042,7,827.95,12.8,721.97,5053.81,6990
743,2023-01-28,1026,8,602.31,19.73,483.47,3867.79,3022
744,2023-01-28,1072,10,928.81,6.81,865.56,8655.58,6183
745,2023-01-28,1002,8,180.65,23.41,138.36,1106.88,6941
746,2023-01-28,1042,2,827.95,5.48,782.58,1565.16,6387
747,2023-01-28,1044,1,160.64,15.3,136.06,136.06,6609
748,2023-01-28,1012,7,980.62,20.49,779.69,5457.84,2600
749,2023-01-28,1024,6,564.29,10.17,506.9,3041.41,186
750,2023-01-28,1021,4,393.65,19.37,317.4,1269.6,3150
751,2023-01-28,1018,3,794.15,7.16,737.29,2211.87,7196
752,2023-01-28,1044,7,160.64,20.09,128.37,898.57,1931
753,2023-01-28,1048,2,443.78,11.07,394.65,789.31,5955
754,2023-01-28,1045,6,464.66,21.7,363.83,2182.97,2658
755,2023-01-28,1067,6,865.32,17.64,712.68,4276.07,4450
756,2023-01-28,1027,4,620.47,6.47,580.33,2321.3,2988
757,2023-01-28,1020,3,382.89,11.72,338.02,1014.05,4038
758,2023-01-28,1056,2,168.71,15.6,142.39,284.78,6567
759,2023-01-28,1013,9,456.05,17.18,377.7,3399.31,1233
760,2023-01-28,1071,10,360.99,14.24,309.59,3095.85,1870
761,2023-01-28,1069,5,405.92,18.76,329.77,1648.85,2775
762,2023-01-28,1040,1,322.23,10.82,287.36,287.36,1957
763,2023-01-28,1007,2,355.35,20.7,281.79,563.59,5129
764,2023-01-28,1018,10,794.15,17.44,655.65,6556.5,4002
765,2023-01-28,1055,10,935.23,9.32,848.07,8480.67,1297
766,2023-01-28,1048,2,443.78,19.97,355.16,710.31,368
767,2023-01-28,1023,5,747.57,23.26,573.69,2868.43,1255
768,2023-01-28,1072,9,928.81,13.35,804.81,7243.32,7469
769,2023-01-28,1010,7,440.66,13.52,381.08,2667.58,1155
770,2023-01-28,1032,7,752.55,5.65,710.03,4970.22,5168
771,2023-01-29,1058,7,258.17,10.58,230.86,1615.99,3316
772,2023-01-29,1059,5,840.59,9.05,764.52,3822.58,6641
773,2023-01-29,1052,3,388.58,16.23,325.51,976.54,7727
774,2023-01-29,1057,9,552.95,18.66,449.77,4047.93,3081
775,2023-01-29,1023,1,747.57,20.83,591.85,591.85,5674
776,2023-01-29,1022,6,535.63,16.76,445.86,2675.15,1459
777,2023-01-29,1042,2,827.95,19.08,669.98,1339.95,2966
778,2023-01-29,1034,3,161.06,21.5,126.43,379.3,4942
779,2023-01-29,1041,9,709.21,9.0,645.38,5808.43,3846
780,2023-01-29,1045,7,464.66,19.12,375.82,2630.72,596
781,2023-01-29,1013,8,456.05,9.76,411.54,3292.32,6421
782,2023-01-29,1036,10,811.63,7.42,751.41,7514.07,2002
783,2023-01-29,1030,9,180.64,5.24,171.17,1540.57,5112
784,2023-01-29,1021,6,393.65,14.88,335.07,2010.45,7518
785,2023-01-29,1004,7,548.03,20.26,437.0,3058.99,6475
786,2023-01-29,1054,8,272.56,13.78,235.0,1880.01,7424
787,2023-01-29,1010,10,440.66,5.19,417.79,4177.9,6393
788,2023-01-29,1036,6,811.63,20.87,642.24,3853.46,6392
789,2023-01-29,1059,8,840.59,20.78,665.92,5327.32,5623
790,2023-01-29,1006,5,987.11,12.6,862.73,4313.67,6934
791,2023-01-29,1039,8,690.52,22.99,531.77,4254.16,1729
792,2023-01-29,1064,2,483.58,14.31,414.38,828.76,5318
793,2023-01-29,1052,8,388.58,18.52,316.61,2532.92,5600
794,2023-01-29,1028,5,101.95,11.32,90.41,452.05,1697
795,2023-01-29,1004,2,548.03,11.88,482.92,965.85,5688
796,2023-01-29,1014,4,197.14,5.3,186.69,746.77,7495
797,2023-01-29,1062,1,401.49,12.77,350.22,350.22,3008
798,2023-01-30,1031,9,184.08,22.19,143.23,1289.09,733
799,2023-01-30,1021,10,393.65,12.67,343.77,3437.75,2156
800,2023-01-30,1008,4,606.49,12.82,528.74,2114.95,5808
801,2023-01-30,1053,10,904.23,21.11,713.35,7133.47,2632
802,2023-01-30,1027,7,620.47,17.38,512.63,3588.43,309
803,2023-01-30,1044,6,160.64,16.79,133.67,802.01,5151
804,2023-01-30,1012,6,980.62,19.15,792.83,4756.99,5466
805,2023-01-30,1034,10,161.06,10.29,144.49,1444.87,6121
806,2023-01-30,1072,4,928.81,6.55,867.97,3471.89,5843
807,2023-01-30,1071,7,360.99,18.13,295.54,2068.8,1679
808,2023-01-30,1007,10,355.35,8.72,324.36,3243.63,4039
809,2023-01-30,1047,3,364.95,18.15,298.71,896.13,1376
810,2023-01-30,1014,7,197.14,23.35,151.11,1057.75,4705
811,2023-01-30,1020,10,382.89,19.16,309.53,3095.28,4200
812,2023-01-30,1058,4,258.17,22.75,199.44,797.75,4245
813,2023-01-30,1012,5,980.62,19.41,790.28,3951.41,5353
814,2023-01-30,1049,5,463.03,11.22,411.08,2055.39,5780
815,2023-01-30,1037,9,561.23,20.37,446.91,4022.17,289
816,2023-01-30,1069,8,405.92,15.58,342.68,2741.42,7535
817,2023-01-30,1063,3,98.48,17.97,80.78,242.35,3289
818,2023-01-30,1057,7,552.95,23.52,422.9,2960.27,6088
819,2023-01-30,1030,4,180.64,8.01,166.17,664.68,3970
820,2023-01-30,1003,7,869.53,22.7,672.15,4705.03,6429
821,2023-01-30,1017,1,638.97,11.62,564.72,564.72,1811
822,2023-01-30,1051,2,759.47,6.54,709.8,1419.6,3337
823,2023-01-30,1041,9,709.21,12.64,619.57,5576.09,7268
824,2023-01-30,1022,10,535.63,7.99,492.83,4928.33,1397
825,2023-01-30,1032,3,752.55,22.21,585.41,1756.23,1183
826,2023-01-31,1012,9,980.62,22.37,761.26,6851.3,2500
