default,student,balance,income
No,No,822.6709155871495,20823.597033531965
No,No,348.19763099330896,42392.17016047867
No,Yes,638.3720919385828,19562.123090885616
No,No,275.3815292970669,42776.18890615287
No,Yes,292.48752860819087,23548.580018612432
No,Yes,1514.6531019835882,23907.763743044674
No,No,140.07512016965984,46262.97389532607
No,No,277.1334505700915,25347.34375640419
No,No,557.2645388830329,22542.26066890052
No,No,722.5763043937005,39057.01739539583
No,No,187.8184820542211,20359.51156843901
No,No,920.9766062959915,25512.21277301748
No,No,789.1092633661498,17708.38386577554
No,No,1648.353548133303,45018.2256221938
No,No,731.8360401588379,23473.249243192604
No,Yes,1186.105462565754,18870.044368257266
No,No,365.8955697408009,20599.47507550842
No,No,379.5949320128781,29645.786938381847
No,Yes,250.2559316413179,22449.38944822818
No,Yes,442.8600209877966,29231.83939505905
No,No,525.6602300017786,20280.436780696724
No,No,1540.871133210586,27490.78067079684
No,No,321.64675285105983,47727.3846755332
Yes,No,2501.2498901781464,43910.59804943307
No,No,1050.4253914218555,26721.947242527294
No,No,903.99532095079,33005.26864676361
No,No,689.5477045412596,53180.35239308183
No,Yes,712.3199810524469,15092.124109702529
No,No,418.23043432640753,14287.389922498653
No,No,179.98996139699338,28139.05657581801
No,Yes,398.17578305805154,22866.35477287064
Yes,No,1921.8662134169172,25478.045445968935
No,No,1005.7676605119548,43269.09933416506
Yes,No,1910.6748095437208,35606.55690031512
No,Yes,490.9717122115954,19219.005624248548
No,No,267.954977833873,28110.13011624891
No,No,684.4226393975887,26036.521066031193
No,Yes,411.4363630183289,29258.13716691158
No,No,794.8272707591341,28774.660147179755
No,Yes,171.30913171503613,15099.626645133929
No,Yes,91.39136903989666,30183.30966359802
No,No,879.0850221679541,30735.975167619992
No,No,1957.0732250252972,19901.001468758033
No,Yes,1088.7619966097186,35439.75203906264
No,No,998.5465768545673,39605.46936630688
No,Yes,848.0291558025115,23773.74343445851
No,No,758.0043775783193,31381.53944461236
No,No,170.68284713844383,30696.602926574196
No,No,354.4081545623648,30492.61340466635
No,No,1530.3792710388495,30764.264564889763
No,No,516.2591103470186,27602.947054887707
No,No,1509.807857913614,32466.50222916473
No,No,742.55945222753,27405.21807490593
No,No,770.8394037592616,35734.54286139016
No,Yes,623.3292688284656,23285.660459678544
No,Yes,1323.9151309761166,18546.678921856896
No,No,1292.791387036253,32631.79290712043
No,No,337.58190548616403,38929.39262004888
No,No,188.43889562202958,10935.861016499879
No,No,96.96230280811957,39281.983077870864
No,No,964.9039401009695,21236.197282435132
No,Yes,1065.7602471472474,20237.815668659605
Yes,No,2960.5216953563427,5203.176960925353
No,Yes,851.7867112588997,27409.631973956224
No,Yes,740.2716723965666,18268.347926535265
No,No,814.5000080914716,28501.896579775937
No,No,846.9713430231359,34406.60133114174
No,No,580.3378332148282,13791.991839067923
No,No,347.6016391264549,34120.58264705396
No,No,681.3255009379428,39982.465433674086
No,No,661.9687158264784,35242.01342359071
No,No,653.8261340129125,29561.49463876877
No,No,1184.4005914509191,33911.53126403164
No,No,672.0270395301828,32745.076285536634
No,No,192.7859715111797,41085.35740105098
No,No,398.85145737967787,46050.10216863501
No,No,574.7011972717709,29391.665734278333
No,No,696.3505435577326,35815.278303004736
No,Yes,1175.1770642027868,18776.91972058735
No,Yes,840.6221363529115,26366.954737486798
No,No,78.40228633591339,38101.2429163817
No,No,216.78366004622282,31832.060476204562
No,Yes,1232.321945191885,27083.11886448475
No,No,562.4080354642666,33531.928483930526
No,No,746.422853285648,33019.35156226186
No,Yes,608.7683334121249,17287.447006433835
No,No,397.42671634082814,35219.62822858435
No,No,522.3528264876517,27720.844740275723
No,Yes,903.6865108736787,29537.772350942898
No,No,668.2408621330055,25067.99735711336
No,Yes,1544.4716242307761,25331.878064909135
No,No,156.28647672072628,30893.768688617638
No,No,180.62150563478988,36163.21575301365
No,No,557.2039389273243,32916.99537736928
No,Yes,1184.6273258952,17723.984247761287
No,No,1140.555604443931,44437.85263527444
No,No,411.07436986448585,24628.311510949967
No,Yes,29.010637101237982,27948.020024082634
No,No,422.50125276436944,16516.20140354935
No,No,890.1516411212419,30610.779874372514
No,No,658.7919055670651,48791.86123470701
No,No,1012.786143395039,30745.51534635191
No,Yes,1794.1658109626433,24125.309747939464
No,No,588.1075109429861,49526.10771879153
No,No,462.9570144574695,32071.76952040584
No,No,306.1909794619515,36090.06159256651
No,No,179.53773842922604,39546.38884549556
No,No,132.36217107216171,19703.073520670994
No,No,377.4096698435323,28644.881487005634
No,Yes,1632.915449299521,24359.09467085603
No,Yes,1297.919074620186,12278.99414023432
No,No,445.1184131223431,47198.04545192592
Yes,No,2516.441180466819,41064.14548052445
No,No,400.24535353651106,39574.835600168066
No,No,1590.133495136329,46699.964485196724
No,No,1841.8290703501857,40732.45980417197
No,No,933.5219531695373,31201.095973519376
No,No,374.3636844517648,17177.564106046317
No,No,495.2505765871179,26687.880983289353
No,Yes,919.9860293863265,18884.338668492604
No,No,184.92607854344087,39687.88310136126
No,No,280.27275978296564,34308.94424981715
No,No,259.0130742236104,17845.268376858414
No,No,983.9660313804353,42151.32091159983
No,Yes,1782.6523410004597,32755.547938500862
No,No,1111.116298503006,48255.3895416861
No,Yes,1589.5739092728647,15540.5062300595
No,No,347.25052624639096,36715.702326526785
No,No,513.5329289597931,23436.297369859945
No,No,545.3449111017824,52891.84700712658
No,Yes,1117.0614544288344,23664.042836095035
No,No,386.51259056339995,29798.135472747228
No,Yes,1523.7029568471169,19570.49533119209
Yes,No,1808.4369034130993,36840.35128956492
No,No,964.8011510726537,38656.14300785429
No,No,495.4068160520718,17019.42996601283
No,No,320.4213084477995,47468.63893052305
No,No,259.59139881359914,38209.13063557952
No,Yes,95.4443333170942,33171.77089901491
No,No,558.8145835774897,50607.06652833669
No,No,533.694233533758,32505.85710684198
No,No,1217.0463423671417,42069.0705818433
No,No,408.6225068946451,27742.16570656991
No,No,584.0357767005066,28822.824567825584
No,No,823.4961208087934,49223.786330446404
No,Yes,1144.4448622428326,18276.27375068224
No,No,1122.7162252515432,35464.687510292606
No,Yes,917.4996512177111,17095.703187679428
No,No,196.19412575676787,26943.94693153879
No,No,895.0974135130142,28448.792146204047
No,No,383.70494838047307,47971.458278702674
No,Yes,1838.8176090525023,27046.3783408124
No,Yes,813.2540433292894,29343.011758959758
No,No,798.879488705535,15431.772021598132
Yes,No,3114.756170607693,33846.484367596866
No,No,1136.2666482255709,29675.053399369706
No,Yes,1060.2028387248756,26896.26144738639
No,Yes,717.2326242193882,40295.68108007546
No,No,213.23713685198825,9594.421949797576
No,No,564.4481517035349,37494.49142196107
No,Yes,380.2209398980853,38883.49926384805
No,No,1954.250029203804,28402.121531295157
No,No,891.9483882934593,34998.39053814688
No,No,1495.1912496316816,40265.699283895825
No,No,398.7522124433467,11941.092607736231
No,Yes,405.5280038686428,25313.290317962295
No,Yes,1272.7193138504983,17891.54688759811
No,No,305.3649765832391,53977.687905867875
No,No,465.31945353330997,31426.287930637645
No,Yes,2418.2705913815425,18477.618343316335
No,No,480.8575416817781,41966.316210331555
No,No,169.71623585752002,38380.12715401868
No,No,108.13374866040213,42459.34605368323
No,No,148.42007703069334,52604.238403739255
Yes,No,1554.3082958359212,27647.926685609964
No,No,420.3660137233069,50690.35833635897
Yes,No,3052.4206345291914,52274.48035959462
No,Yes,2186.607983291142,18070.493326901793
Yes,Yes,2798.2104468878347,18748.493483048333
No,Yes,1617.169772213741,23780.55765061709
No,No,1021.8452661036429,31503.226981435357
No,No,327.12487632542417,50590.55183323582
No,Yes,797.9107466081012,17402.527073222
No,Yes,1313.7789611103176,25162.611807650854
No,No,1291.669794136509,25845.135458639288
No,No,233.81766280842805,34584.681448387615
No,No,571.5785367847693,54916.9799736382
No,No,624.875537425625,51730.41250605912
No,No,605.7521424534573,37285.24863578553
No,Yes,318.37385032894423,27858.387764460418
Yes,No,2155.6123920169725,38214.901784489644
No,No,556.4168036972054,30459.947478779635
No,Yes,340.5790194519585,36865.838356674016
No,No,2190.228641886086,46695.506254513675
No,Yes,2187.981480180156,25090.609343368822
No,No,742.098626928417,31331.540614344547
No,Yes,544.5643057752102,22386.294731095175
No,No,135.70420494832976,36887.748238996086
No,Yes,1162.3375990574225,23204.666713745904
No,No,427.6824700555548,44895.09085203831
No,No,652.5587344192479,38290.26871329621
Yes,No,2064.514395862665,23962.552164889756
No,No,401.534052184235,22033.850182697082
No,No,939.2226828868328,43407.99385484103
No,Yes,1374.8144403190893,15355.641703312795
No,No,1522.1626696598569,30013.89921157036
No,No,616.2732405387068,29103.752334656183
No,No,566.924104012566,21115.05980985693
No,Yes,667.7030247294656,25621.45695371614
No,No,874.9366614017882,32261.846574043968
Yes,Yes,2127.2838393762254,18985.289634928165
No,No,536.2314046915367,54351.869683975805
No,No,34.89361631601109,9190.673529845066
No,No,1235.3191639282309,24866.35238231374
No,Yes,842.2348101050444,19412.765221717855
No,No,970.1650107596117,19916.227314959586
No,Yes,169.8383519441949,39255.353891613886
No,No,429.08530926528545,55973.56908849594
No,No,1166.6873645269623,26655.405105855014
No,Yes,247.29043559863828,32331.155199908408
No,No,937.7021421992085,39465.41664204475
No,No,648.43034015432,50061.148928803574
No,Yes,425.67149322146855,22699.567015312958
No,No,329.68438412568815,37816.08522876597
No,No,267.6555375761904,47525.46022220583
No,No,699.0279508036022,45995.949332371194
No,Yes,914.3935331486729,24511.443455857217
No,Yes,593.4338282819147,16851.97197606302
No,No,252.13827017444353,25866.43086516924
No,No,918.4712213408309,15008.155737338893
No,No,1250.878887050524,41372.67666029666
No,Yes,1248.280691570765,24935.147624030084
Yes,No,2393.5424219588504,36392.63760216565
No,Yes,691.9311482333087,23273.836688158084
No,No,1658.511609650787,22066.50268240573
No,No,385.6350389179882,36626.1712346776
No,No,333.2690628491333,39552.51058690934
No,No,732.0409294515147,24818.249807273343
Yes,Yes,2288.1640549951408,23251.561045582832
No,Yes,632.453597440615,18911.559246938712
No,No,141.41346834878897,31344.58121529776
No,No,1234.5904142609118,22146.00714813141
No,Yes,752.7289398032726,21572.61658586012
No,No,833.1484359341978,49773.85914591245
No,No,348.9260798763254,28480.864968613376
No,No,726.8866237331027,26690.821926786342
No,Yes,198.7432274471157,19123.17736589117
Yes,No,2177.371124662741,31597.845786488666
No,Yes,1673.2712349981878,35996.24931694712
No,Yes,842.7895235818182,33289.893083837494
No,Yes,1453.340122073105,22446.059835020522
No,Yes,463.8014928183113,18950.263983566005
No,Yes,1623.0202580785126,11123.138461103395
No,No,508.3021397356771,24386.827345379268
No,No,479.1930612545559,13754.582159886191
No,No,285.07920966808496,40901.17321681121
No,No,910.2093476587523,46855.56178297906
No,No,679.2519142863074,29747.688487120467
No,No,1694.1704136749656,37338.94699844408
No,No,254.77936929172805,22610.123881278065
No,No,913.2047458735682,14101.140211940397
No,Yes,1784.431004579095,23839.72014547708
No,Yes,926.6023303096217,26133.394977935895
No,Yes,600.5004977378863,35377.816402124234
No,No,757.498282580913,54131.834193155795
No,No,1604.7956583687637,30714.31901376513
No,No,1604.3481991921383,42621.14777105659
No,No,607.5361442840077,36650.90233469575
No,No,1585.761649056636,33522.71270365516
No,No,654.9272392771861,33125.22571973041
No,No,1201.7965697817485,32050.505495774196
No,Yes,1188.8757225819725,22736.529361193298
No,Yes,580.9643097368928,35046.296002950796
No,No,294.77524953022544,35645.783537122195
No,No,1513.4271213235543,50918.616213900415
No,No,1801.2624444324988,24516.905677432962
No,No,897.6402244459781,5172.675357003194
No,Yes,785.1000044249447,20209.738858007848
No,Yes,269.226976606396,17597.654192307622
Yes,No,1487.2844495920183,18564.21434874033
No,No,823.9170525965353,46506.502043692424
No,No,541.7071286996734,20136.082716765857
No,No,1225.4143636992947,39327.8585403212
No,Yes,222.2136404264551,37549.3602564816
No,Yes,326.43909208404557,15400.599098494169
No,No,374.3532802993385,31190.62662550745
No,No,968.8185412106947,47027.08164697095
No,Yes,916.5224504383652,20542.20537015502
No,No,1051.086016854153,36823.89489055459
No,No,1419.585895889297,39892.94087722098
No,No,1077.7876184540094,35235.94816444725
Yes,No,2207.7308196000517,29016.867249562754
No,No,1417.3484348731047,25691.195890953422
No,No,606.4142982915616,22552.198099810492
No,No,426.67406462013133,39465.13814771938
No,No,620.999802173185,26921.141493126306
No,No,1104.2332976654466,45459.76223360981
No,Yes,559.345402304535,34574.17070269146
No,No,1125.5933104744386,21931.879043470188
No,Yes,1245.1265292938585,28617.34761116425
No,No,290.8876474330362,54089.85695794337
No,No,1399.4104192107225,24946.665972139752
No,Yes,1049.865911931321,31854.493644674807
Yes,No,2137.6984198684454,39119.3069328352
No,No,656.6886240786015,43104.84412294091
No,No,522.0412351265007,25935.960087322776
No,No,257.15569980279025,52551.8491022359
No,Yes,303.9733412333523,18762.30678184055
No,No,1287.6630383411045,39906.44175762824
Yes,No,1997.6250825616503,32867.644267325435
No,No,614.1708643339441,38866.53206277333
No,No,583.2323919405856,23665.802076590233
No,Yes,844.1996405510966,14858.453301802234
No,No,1464.6520913260729,36370.308590264554
No,No,293.2962626628203,29827.47453732355
No,No,797.4912747154685,29487.09564028668
No,No,1307.7005958035857,38948.18342439698
No,No,960.3538416422238,18553.227090323984
No,No,18.367590443825353,45568.82890926857
No,No,1081.5631858176694,34695.12885406703
No,Yes,1160.4327978841236,28789.804019101397
No,Yes,1988.828642668207,27141.437646967526
Yes,No,1893.929841231602,39324.97627928752
Yes,No,1602.308322285216,21515.42706401197
No,No,706.3840538344718,45146.88094986037
No,No,134.41053647328596,36229.14115233256
No,Yes,695.8823512218361,20125.04418989751
No,Yes,827.3247770430861,22572.970900843244
Yes,No,1980.9685396812615,37121.361125491254
No,No,352.06129936935986,35302.28824164646
No,No,190.9432495846278,39472.42090751881
No,No,468.6413892455439,50033.901164606614
No,No,369.2186245199227,23133.63548621822
No,No,172.22763311551293,41002.74508493475
No,No,624.6654183760091,32427.009956962105
No,No,710.150976642153,44925.447262462796
No,No,161.71720119828635,49756.47936627077
No,No,519.4005628603525,35461.22505388243
No,Yes,418.56427456741,27795.65362588284
No,Yes,873.416971672396,31962.453855053285
No,Yes,939.5190093446367,30437.673740812377
No,No,348.8662916070291,46067.70597473335
No,No,1390.9826366051261,30519.15896681841
No,No,677.7326239774769,28331.1736391588
No,Yes,436.4152591486695,15496.780344321418
No,No,150.69686252813938,31546.590035414072
No,No,814.3432334176686,32658.324033408888
No,No,965.3888082563959,32063.983856628507
No,Yes,536.4414503494835,26895.599185335734
No,Yes,894.4555707920692,27077.810189033193
No,No,1893.870147346801,32845.71718373798
No,Yes,1494.375698085472,25877.396320306296
No,No,58.51154958360244,41767.443031062925
No,No,359.98690533016327,25512.136348291035
No,Yes,721.3884348924422,29982.543609061977
No,No,707.1455120709509,27386.3435263567
No,No,757.6072024459987,47890.803611260126
No,Yes,1106.2990754039981,24613.70656485504
No,No,617.0409271013953,34141.017720484655
No,Yes,811.7376256728966,10922.09109213149
No,No,1289.9301562951327,40078.89134361859
No,No,826.2006182803345,34450.57077990522
No,No,233.2948851411498,35241.477580057894
No,Yes,869.1752408616113,22798.446934539297
No,No,602.4687297549225,39751.95660009776
No,No,90.58859293562963,41754.71541995135
No,No,752.6702385629824,38340.23477084987
No,Yes,317.20574713498803,32669.475391538796
No,No,1303.0609930252022,26307.019682000104
No,No,912.4961964172617,27571.505247924157
No,No,220.7285464451211,37567.0368394829
No,No,1262.872975678325,40117.78479579289
No,No,1675.24371302507,38666.95534126286
No,No,545.7002314658997,20624.70825940791
No,Yes,719.6247679865194,15032.415713203836
No,No,1179.1377620109224,31652.132912519402
